symbol,orderId,side,realizedPnl,commission,time,telegram_id
BNBUSDT,30599477815,BUY,0.0,0.03646336,2021-04-29 20:00:26,607094587
BNBUSDT,30604846080,SELL,2.48176,0.03745606,2021-04-29 23:32:03,607094587
BNBUSDT,30629460521,SELL,7.19744,0.03934233,2021-04-30 09:47:13,607094587
BCHUSDT,11919971390,BUY,0.0,0.04855624,2021-05-04 03:50:39,607094587
BNBUSDT,30757958237,BUY,0.0,0.04754433,2021-05-04 03:51:37,607094587
BNBUSDT,30759618559,SELL,2.41092,0.04722372,2021-05-04 04:17:51,607094587
BNBUSDT,30760671978,SELL,-0.01064,0.04882506,2021-05-04 05:22:48,607094587
BCHUSDT,11921019745,SELL,1.91019,0.04912374,2021-05-04 12:23:40,607094587
BCHUSDT,11930289091,SELL,5.64572,0.05101112,2021-05-04 13:19:04,607094587
ETHUSDT,8389765496472617405,SELL,-0.02997,0.04788140,2021-05-05 02:49:50,607094587
BNBUSDT,30783585932,SELL,2.5348,0.05110232,2021-05-05 10:40:43,607094587
BNBUSDT,30831511423,SELL,2.64005,0.04864000,2021-05-06 03:26:09,607094587
BTCUSDT,14714425216,SELL,0.58395,0.10966058,2021-02-22 12:59:15,658617433
BTCUSDT,14706110577,BUY,0.0,0.06533448,2021-02-22 11:58:18,658617433
BTCUSDT,14727421760,SELL,-35.7636,0.35208000,2021-02-22 16:16:15,658617433
BTCUSDT,14710831474,SELL,-0.0242,0.10888112,2021-02-22 12:07:55,658617433
BTCUSDT,14727018539,BUY,0.0,0.12094608,2021-02-22 16:14:05,658617433
BTCUSDT,14592708268,BUY,0.0,0.02278338,2021-02-20 14:19:01,658617433
BTCUSDT,14712921047,BUY,0.0,0.10942700,2021-02-22 12:33:18,658617433
BTCUSDT,14759913515,BUY,0.0,0.05129130,2021-02-23 04:52:04,658617433
BTCUSDT,14719450396,SELL,1.2684,0.12810000,2021-02-22 14:25:26,658617433
BTCUSDT,14592708268,BUY,0.0,0.09113126,2021-02-20 14:19:01,658617433
BTCUSDT,14766084863,SELL,2.5544,0.10360436,2021-02-23 05:30:58,658617433
BTCUSDT,14791709355,SELL,5.5644,0.11220000,2021-02-23 11:15:05,658617433
BTCUSDT,14785959863,BUY,0.0,0.05743572,2021-02-23 10:27:08,658617433
BTCUSDT,14646861903,SELL,3.62747,0.11536564,2021-02-21 12:26:06,658617433
BTCUSDT,14710831474,SELL,-0.00473,0.02177626,2021-02-22 12:07:55,658617433
BTCUSDT,14789742577,BUY,0.0,0.05498712,2021-02-23 11:09:33,658617433
BTCUSDT,14717501744,BUY,0.0,0.06379632,2021-02-22 14:16:09,658617433
BTCUSDT,14788425941,SELL,1.96332,0.11565676,2021-02-23 10:43:35,658617433
BTCUSDT,14721601565,BUY,0.0,0.06224664,2021-02-22 16:07:46,658617433
ETHUSDT,8389765493362604911,SELL,-0.07623,0.05457117,2021-02-28 05:53:56,658617433
BTCUSDT,15390025419,BUY,0.0,0.02948682,2021-03-04 06:47:18,658617433
ETHUSDT,8389765493599241805,SELL,0.12546,0.01095300,2021-03-04 22:06:14,658617433
BTCUSDT,15453383035,BUY,0.0,0.02818386,2021-03-05 02:21:48,658617433
BTCUSDT,15454752336,SELL,0.03813,0.05638297,2021-03-05 06:20:36,658617433
BNBUSDT,28869030519,BUY,0.0,0.01876280,2021-03-10 04:10:36,658617433
BNBUSDT,28872160038,SELL,1.2215,0.03801420,2021-03-10 05:48:30,658617433
ETHUSDT,8389765493486878681,BUY,0.0,0.02698341,2021-03-02 22:04:26,658617433
ETHUSDT,8389765493599241805,SELL,0.55063,0.04807150,2021-03-04 22:06:14,658617433
ETHUSDT,8389765493498075728,SELL,6.6308,0.02611616,2021-03-03 15:13:00,658617433
BTCUSDT,15434532672,BUY,0.0,0.02890206,2021-03-04 20:11:32,658617433
ETHUSDT,8389765493348342504,BUY,0.0,0.02709761,2021-02-28 01:28:50,658617433
ETHUSDT,8389765493357792815,BUY,0.0,0.02730083,2021-02-28 05:44:18,658617433
BTCUSDT,15396807874,SELL,0.42219,0.05914251,2021-03-04 08:22:23,658617433
ETHUSDT,8389765493854115828,SELL,0.41958,0.03858516,2021-03-10 05:12:30,658617433
BTCUSDT,15788629910,SELL,0.41092,0.04283068,2021-03-10 05:43:30,658617433
ETHUSDT,8389765493351363443,SELL,1.79075,0.05491152,2021-02-28 02:01:42,658617433
BTCUSDT,15437767268,SELL,0.5196,0.05801196,2021-03-05 01:59:16,658617433
BTCUSDT,15782892548,BUY,0.0,0.02133316,2021-03-10 04:10:33,658617433
ETHUSDT,8389765493596064799,BUY,0.0,0.02937703,2021-03-04 20:48:57,658617433
ETHUSDT,8389765493852126611,BUY,0.0,0.01920866,2021-03-10 04:10:38,658617433
ETHUSDT,8389765493612841363,SELL,0.318,0.05874720,2021-03-05 06:58:12,658617433
ETHUSDT,8389765493498075728,SELL,8.62056,0.03395121,2021-03-03 15:13:00,658617433
ETHUSDT,8389765493609871611,BUY,0.0,0.02931000,2021-03-05 03:07:31,658617433
BNBUSDT,29050812791,SELL,-0.00266,0.01921758,2021-03-15 11:22:09,658617433
ETHUSDT,8389765493977457519,BUY,0.0,0.01002100,2021-03-12 15:27:18,658617433
BNBUSDT,29070215177,BUY,0.0,0.01957952,2021-03-16 03:00:55,658617433
ETHUSDT,8389765493896881939,SELL,1.07016,0.02025520,2021-03-10 23:46:59,658617433
BNBUSDT,29071723759,SELL,0.65598,0.01298908,2021-03-16 08:50:35,658617433
BNBUSDT,28965307755,BUY,0.0,0.00939913,2021-03-12 15:05:25,658617433
BNBUSDT,28981470199,SELL,0.11241,0.00944409,2021-03-12 22:00:28,658617433
ETHUSDT,8389765493897039187,SELL,-0.00351,0.01911761,2021-03-11 02:03:38,658617433
ETHUSDT,8389765493986095908,SELL,0.485,0.00710504,2021-03-12 18:10:56,658617433
ETHUSDT,8389765493993789326,SELL,0.17847,0.00629132,2021-03-12 22:00:46,658617433
BNBUSDT,29071723759,SELL,0.15195,0.00299770,2021-03-16 08:50:35,658617433
BNBUSDT,29045351111,BUY,0.0,0.01921865,2021-03-15 09:17:39,658617433
BTCUSDT,16275649920,SELL,2.44233,0.06755206,2021-03-16 22:31:36,658617433
BCHUSDT,10992270528,SELL,-0.26598,0.01968028,2021-03-12 21:16:44,658617433
BNBUSDT,28973692965,SELL,0.8388,0.00973465,2021-03-12 17:14:12,658617433
ETHUSDT,8389765494092935091,BUY,0.0,0.01960459,2021-03-15 08:33:24,658617433
BTCUSDT,16142890870,BUY,0.0,0.02322268,2021-03-15 09:13:32,658617433
BTCUSDT,16151858658,BUY,0.0,0.03225660,2021-03-16 03:03:23,658617433
ETHUSDT,8389765493984229195,SELL,0.339,0.00704664,2021-03-12 17:23:32,658617433
BNBUSDT,29048894342,SELL,1.2027,0.01969973,2021-03-15 10:23:31,658617433
ETHUSDT,8389765493891128143,BUY,0.0,0.01947308,2021-03-10 23:08:31,658617433
BCHUSDT,10986370692,BUY,0.0,0.00989334,2021-03-12 12:29:59,658617433
BNBUSDT,29071723759,SELL,0.20736,0.00399884,2021-03-16 08:50:35,658617433
ETHUSDT,8389765494332709966,SELL,0.64583,0.02097593,2021-03-21 23:40:31,658617433
BNBUSDT,29227618496,SELL,0.01029,0.02221640,2021-03-22 22:35:54,658617433
BTCUSDT,16594570802,SELL,-0.00243,0.02280042,2021-03-22 02:39:42,658617433
BNBUSDT,29105300679,SELL,0.09389,0.00101653,2021-03-17 10:09:41,658617433
BTCUSDT,16547851601,BUY,0.0,0.02280140,2021-03-21 06:48:53,658617433
ETHUSDT,8389765494097353370,SELL,0.95742,0.01998756,2021-03-18 04:37:48,658617433
BNBUSDT,29226454150,BUY,0.0,0.02168342,2021-03-22 21:15:01,658617433
BTCUSDT,16656498285,BUY,0.0,0.02218224,2021-03-22 22:00:17,658617433
ETHUSDT,8389765494389914586,BUY,0.0,0.02183882,2021-03-22 22:00:20,658617433
ETHUSDT,8389765494398019960,SELL,2.37297999,0.12863988,2021-03-23 00:58:19,658617433
ETHUSDT,8389765494233140271,SELL,0.02403,0.01961420,2021-03-18 09:57:31,658617433
ETHUSDT,8389765494311315050,SELL,2.65048,0.02094456,2021-03-20 15:18:21,658617433
BNBUSDT,29226846218,SELL,0.6438,0.02141208,2021-03-22 21:44:57,658617433
ETHUSDT,8389765494326897978,BUY,0.0,0.02071760,2021-03-21 04:26:40,658617433
BTCUSDT,16662061333,SELL,0.69941,0.02246200,2021-03-24 10:15:37,658617433
BTCUSDT,16556466161,SELL,0.64316,0.02305866,2021-03-21 21:05:52,658617433
ETHUSDT,8389765494392168645,BUY,0.0,0.04200652,2021-03-23 00:02:58,658617433
BTCUSDT,16275650639,SELL,-0.19856,0.04430400,2021-03-17 07:01:23,658617433
BNBUSDT,29105300679,SELL,1.78391,0.01931410,2021-03-17 10:09:41,658617433
ETHUSDT,8389765494359696465,SELL,0.0,0.02071760,2021-03-22 01:09:46,658617433
BNBUSDT,29452944900,SELL,1.53666,0.02145758,2021-03-31 11:17:35,658617433
BNBUSDT,29309911294,SELL,-0.01817,0.02152800,2021-03-26 01:42:38,658617433
BTCUSDT,16766073597,SELL,0.69557,0.02246046,2021-03-24 17:36:52,658617433
BTCUSDT,16781540953,BUY,0.0,0.02172728,2021-03-24 22:15:24,658617433
BTCUSDT,16787106497,BUY,0.0,0.04072168,2021-03-25 14:27:16,658617433
ETHUSDT,8389765494517511697,SELL,0.532,0.04900449,2021-03-26 00:24:04,658617433
ETHUSDT,8389765494466154735,BUY,0.0,0.04149367,2021-03-25 00:17:38,658617433
ETHUSDT,8389765494461875450,BUY,0.0,0.02206393,2021-03-24 20:55:11,658617433
BTCUSDT,17154613756,SELL,0.00406,0.02297994,2021-03-31 11:05:47,658617433
ETHUSDT,8389765494706582460,BUY,0.0,0.02235933,2021-03-31 11:06:45,658617433
BNBUSDT,29295559516,SELL,1.26661,0.02204191,2021-03-26 00:13:15,658617433
ETHUSDT,8389765494724849091,SELL,2.36096,0.02294880,2021-03-31 20:23:43,658617433
BTCUSDT,16865129438,SELL,2.22246,0.12578690,2021-03-26 00:25:04,658617433
BNBUSDT,29279783424,SELL,-0.03696,0.02224842,2021-03-25 00:04:29,658617433
BTCUSDT,17153739685,BUY,0.0,0.02297832,2021-03-31 10:54:10,658617433
BNBUSDT,29294444341,BUY,0.0,0.02153526,2021-03-25 14:14:46,658617433
BNBUSDT,29276735472,BUY,0.0,0.02175722,2021-03-24 22:28:04,658617433
BNBUSDT,29452337561,BUY,0.0,0.02142189,2021-03-31 11:05:23,658617433
ETHUSDT,8389765494707592607,SELL,1.0352,0.02312832,2021-03-31 11:31:19,658617433
BNBUSDT,29279090360,SELL,0.84168,0.02158791,2021-03-24 22:54:00,658617433
ETHUSDT,8389765494517511697,SELL,0.85522,0.07866560,2021-03-26 00:24:04,658617433
BTCUSDT,17154529050,SELL,0.81276,0.02330342,2021-03-31 10:56:54,658617433
BNBUSDT,29453436332,SELL,4.96584,0.02398719,2021-04-01 10:53:55,658617433
BTCUSDT,17330190961,BUY,0.0,0.02287508,2021-04-04 01:32:56,658617433
BNBUSDT,29656249395,BUY,0.0,0.02174808,2021-04-07 13:49:59,658617433
BTCUSDT,17495685448,BUY,0.0,0.02249040,2021-04-07 14:27:13,658617433
ETHUSDT,8389765494903143133,BUY,0.0,0.02250606,2021-04-05 09:00:08,658617433
BTCUSDT,17499612590,SELL,0.66393,0.02275597,2021-04-07 17:15:53,658617433
ETHUSDT,8389765494918913292,SELL,2.6264,0.02355662,2021-04-05 17:24:40,658617433
ETHUSDT,8389765494998981682,SELL,0.73024,0.02309428,2021-04-08 19:00:03,658617433
ETHUSDT,8389765494994487619,BUY,0.0,0.02280219,2021-04-07 12:12:48,658617433
BNBUSDT,29662296779,SELL,2.07648,0.02182874,2021-04-08 05:18:17,658617433
ETHUSDT,8389765494912478465,SELL,0.8708,0.02285438,2021-04-05 12:43:25,658617433
ETHUSDT,8389765494967400435,SELL,0.80052,0.02338369,2021-04-06 18:50:16,658617433
ETHUSDT,8389765494978295866,SELL,0.73791,0.02253495,2021-04-07 00:32:42,658617433
BTCUSDT,17335185652,SELL,0.61717,0.02312194,2021-04-04 02:18:14,658617433
BTCUSDT,17337024529,SELL,-0.00433,0.02287334,2021-04-04 02:36:03,658617433
ETHUSDT,8389765494965113334,BUY,0.0,0.02265164,2021-04-06 17:22:10,658617433
BNBUSDT,29704516195,SELL,4.65495,0.02436000,2021-04-08 16:12:40,658617433
BTCUSDT,17507973519,SELL,-0.00133,0.02248986,2021-04-07 20:23:32,658617433
ETHUSDT,8389765495429638219,SELL,1.01686,0.02458154,2021-04-17 19:35:19,658617433
BNBUSDT,29964435568,BUY,0.0,0.02190279,2021-04-14 17:14:42,658617433
BNBUSDT,29968959120,SELL,2.3464,0.02179836,2021-04-14 17:32:14,658617433
BTCUSDT,17868388703,SELL,-0.00487,0.02499205,2021-04-14 20:59:28,658617433
BTCUSDT,17946008815,BUY,0.0,0.02456884,2021-04-16 09:03:16,658617433
BTCUSDT,18006165853,SELL,0.00776,0.02457194,2021-04-17 13:55:08,658617433
BTCUSDT,17667001476,SELL,0.99101,0.02388624,2021-04-11 02:33:39,658617433
BNBUSDT,30054305528,SELL,6.8556,0.02625960,2021-04-17 07:17:07,658617433
BTCUSDT,17777890975,SELL,3.83558,0.02502407,2021-04-13 11:17:38,658617433
BTCUSDT,17649197393,BUY,0.0,0.02348984,2021-04-10 23:51:06,658617433
BTCUSDT,17861798527,SELL,0.885,0.02534800,2021-04-14 19:18:04,658617433
BNBUSDT,30047404843,SELL,1.44744,0.02409633,2021-04-16 16:55:55,658617433
BNBUSDT,29976975380,SELL,0.05555,0.02296800,2021-04-16 04:46:49,658617433
BTCUSDT,17952631258,SELL,0.78158,0.02488147,2021-04-17 05:20:15,658617433
BNBUSDT,30046639132,BUY,0.0,0.02351736,2021-04-16 16:51:32,658617433
ETHUSDT,8389765495056594962,SELL,2.3842,0.02375587,2021-04-10 05:58:35,658617433
ETHUSDT,8389765495426201565,BUY,0.0,0.02463970,2021-04-17 19:01:43,658617433
BTCUSDT,17854350619,BUY,0.0,0.02499400,2021-04-14 18:32:42,658617433
ETHUSDT,8389765495439791344,BUY,0.0,0.02446437,2021-04-18 03:23:57,658617433
BNBUSDT,30100710430,SELL,1.47552,0.02460480,2021-04-18 04:38:05,658617433
BTCUSDT,18038076216,BUY,0.0,0.02376272,2021-04-18 03:31:02,658617433
BNBUSDT,30097374253,BUY,0.0,0.02401459,2021-04-18 04:20:57,658617433
BTCUSDT,18041411794,BUY,0.0,0.04540056,2021-04-18 06:20:25,658617433
ETHUSDT,8389765495443659736,BUY,0.0,0.04567370,2021-04-18 06:20:28,658617433
ETHUSDT,8389765495430774781,SELL,-0.00432,0.02510287,2021-04-17 20:59:48,658617433
BNBUSDT,30101197588,SELL,-0.01116,0.02401012,2021-04-18 06:10:15,658617433
BNBUSDT,30104357960,SELL,1.28765,0.02518349,2021-04-18 06:28:15,658617433
BNBUSDT,30103758447,BUY,0.0,0.02466843,2021-04-18 06:20:25,658617433
BNBUSDT,30104546300,SELL,-0.0273,0.02465751,2021-04-18 06:31:01,658617433
ETHUSDT,8389765495497744679,SELL,6.07539,0.14270631,2021-04-19 01:51:24,658617433
ETHUSDT,8389765495751990746,BUY,0.0,0.02271325,2021-04-23 05:25:46,658617433
BNBUSDT,30177542298,SELL,3.3683,0.02626551,2021-04-19 22:13:45,658617433
BTCUSDT,18171201269,SELL,-4.06329333,0.04448353,2021-04-19 22:14:35,658617433
BCHUSDT,11664716652,SELL,2.50125,0.02431918,2021-04-23 00:20:55,658617433
BCHUSDT,11670956549,SELL,-0.00075,0.00471846,2021-04-23 05:16:45,658617433
BCHUSDT,11665019798,SELL,-0.02924,0.02296904,2021-04-23 03:05:24,658617433
BCHUSDT,11669707799,BUY,0.0,0.01038127,2021-04-23 04:50:21,658617433
BNBUSDT,30166043408,BUY,0.0,0.02395980,2021-04-19 18:46:56,658617433
BCHUSDT,11669707799,BUY,0.0,0.01305523,2021-04-23 04:50:21,658617433
BNBUSDT,30318963026,BUY,0.0,0.02233783,2021-04-22 23:28:12,658617433
BNBUSDT,30170828141,SELL,2.3202,0.02392948,2021-04-19 19:10:15,658617433
BCHUSDT,11670956549,SELL,-0.0036,0.01887360,2021-04-23 05:16:45,658617433
ETHUSDT,8389765495759657459,SELL,3.10674,0.02352740,2021-04-23 05:52:56,658617433
BCHUSDT,11662889819,BUY,0.0,0.02314971,2021-04-23 00:08:50,658617433
BCHUSDT,11670707854,SELL,2.44422,0.02425690,2021-04-23 04:56:39,658617433
ETHUSDT,8389765495761941342,SELL,-0.01404,0.02313619,2021-04-23 08:18:21,658617433
BTCUSDT,18171201269,SELL,-8.12658666,0.08896707,2021-04-19 22:14:35,658617433
BNBUSDT,30360696122,SELL,-4.51286,0.04287052,2021-04-23 12:14:54,658617433
ETHUSDT,8389765495933459738,BUY,0.0,0.02401476,2021-04-26 00:36:17,658617433
BCHUSDT,11735421841,BUY,0.0,0.02307774,2021-04-26 00:45:28,658617433
ETHUSDT,8389765495944531371,SELL,2.06164,0.02527604,2021-04-26 01:15:55,658617433
BCHUSDT,11739602059,SELL,2.87712,0.02437192,2021-04-26 02:05:11,658617433
ETHUSDT,8389765495946836908,SELL,6.03153,0.02599074,2021-04-26 03:15:55,658617433
BCHUSDT,11741065240,SELL,8.7848,0.02644832,2021-04-26 09:14:26,658617433
BNBUSDT,30599453702,BUY,0.0,0.02509566,2021-04-29 20:00:16,658617433
BNBUSDT,30604840784,SELL,1.70995,0.02577964,2021-04-29 23:32:08,658617433
BNBUSDT,30629466275,SELL,4.89742,0.02705463,2021-04-30 09:47:26,658617433
BCHUSDT,11919973439,BUY,0.0,0.02533818,2021-05-04 03:50:41,658617433
BNBUSDT,30757958731,BUY,0.0,0.02441465,2021-05-04 03:51:37,658617433
BNBUSDT,30759617915,SELL,1.3394,0.02623540,2021-05-04 04:17:51,658617433
BNBUSDT,30760674657,SELL,-0.00504,0.02312766,2021-05-04 05:22:48,658617433
BCHUSDT,11921030811,SELL,0.93535,0.02590874,2021-05-04 12:23:11,658617433
BCHUSDT,11930277594,SELL,2.91776,0.02630886,2021-05-04 13:18:54,658617433
BNBUSDT,30780096750,BUY,0.0,0.02503916,2021-05-04 17:36:16,658617433
BCHUSDT,11937083407,BUY,0.0,0.02534772,2021-05-04 17:37:03,658617433
ETHUSDT,8389765496453646170,BUY,0.0,0.02459177,2021-05-04 18:59:23,658617433
ETHUSDT,8389765496462943912,SELL,2.08335,0.02542511,2021-05-04 21:04:18,658617433
ETHUSDT,8389765496472615073,SELL,-0.01026,0.02458767,2021-05-05 02:49:50,658617433
BCHUSDT,11937839302,SELL,1.2675,0.02605122,2021-05-05 03:30:22,658617433
BCHUSDT,11949468933,SELL,3.86432,0.02669696,2021-05-05 03:59:02,658617433
BNBUSDT,30783589409,SELL,1.2808,0.02555148,2021-05-05 10:40:43,658617433
BNBUSDT,30831499260,SELL,1.4021,0.02560000,2021-05-06 03:26:09,658617433
EOSUSDT,9770563018,SELL,2.7,0.04208000,2021-02-22 11:27:52,660032837
IOSTUSDT,1035033961,BUY,0.0,0.01080000,2021-02-22 14:20:51,660032837
BCHUSDT,10689587270,SELL,-164.68,0,2021-02-22 16:16:26,660032837
LTCUSDT,10599321636,SELL,-10.1,0,2021-02-22 16:16:26,660032837
BTCUSDT,14714427515,SELL,0.57165,0.10966154,2021-02-22 12:59:19,660032837
BNBUSDT,28339795149,SELL,-30.81743,0,2021-02-22 16:16:26,660032837
BTCUSDT,14727590103,SELL,-2.85964,0,2021-02-22 16:16:26,660032837
BTCUSDT,14721602239,BUY,0.0,0.05185980,2021-02-22 16:08:07,660032837
BANDUSDT,5214045856,BUY,0.0,0.03139999,2021-02-22 12:04:46,660032837
BANDUSDT,5216313551,SELL,-28.673,0,2021-02-22 16:16:26,660032837
ETHUSDT,8389765493030110845,SELL,-128.412,0,2021-02-22 16:16:26,660032837
IOTAUSDT,2641778121,SELL,-35.67,0,2021-02-22 16:16:26,660032837
BNBUSDT,28339795149,SELL,-99.92277,0,2021-02-22 16:16:26,660032837
LTCUSDT,10593994172,BUY,0.0,0.02130000,2021-02-22 11:58:16,660032837
BANDUSDT,5214914289,BUY,0.0,0.03160000,2021-02-22 13:42:15,660032837
BTCUSDT,14712936418,BUY,0.0,0.10943288,2021-02-22 12:33:29,660032837
BTCUSDT,14719446580,SELL,1.057,0.10675000,2021-02-22 14:25:26,660032837
BTCUSDT,14706070754,BUY,0.0,0.05447190,2021-02-22 11:58:16,660032837
YFIIUSDT,2970023493,BUY,0.0,0.02800000,2021-02-22 12:11:21,660032837
YFIIUSDT,2970600255,BUY,0.0,0.02880000,2021-02-22 13:42:08,660032837
BTCUSDT,14717501170,BUY,0.0,0.05316360,2021-02-22 14:16:09,660032837
IOSTUSDT,1045299052,SELL,2.61,0.02264400,2021-02-22 14:34:24,660032837
YFIIUSDT,2970432087,SELL,3.3231,0.03828924,2021-02-22 13:07:34,660032837
YFIIUSDT,2970432087,SELL,1.7,0.01972000,2021-02-22 13:07:34,660032837
BTCUSDT,14727590103,SELL,-11.43912,0,2021-02-22 16:16:26,660032837
BANDUSDT,5214647762,SELL,3.078,0.06403120,2021-02-22 13:07:37,660032837
YFIIUSDT,2971648966,SELL,-19.815,0,2021-02-22 16:16:26,660032837
BTCUSDT,14710416308,SELL,0.7146,0.10922964,2021-02-22 12:05:00,660032837
BTCUSDT,17507975675,SELL,-0.00133,0.02248986,2021-04-07 20:23:32,660032837
ETHUSDT,8389765494978301924,SELL,1.10208,0.03421974,2021-04-07 00:32:42,660032837
BTCUSDT,17499593879,SELL,1.32798,0.04551199,2021-04-07 17:15:53,660032837
BTCUSDT,17495687552,BUY,0.0,0.03373559,2021-04-07 14:27:13,660032837
BNBUSDT,29704520628,SELL,6.82176,0.03572800,2021-04-08 16:12:40,660032837
ETHUSDT,8389765494965112815,BUY,0.0,0.03419085,2021-04-06 17:22:01,660032837
ETHUSDT,8389765494994488340,BUY,0.0,0.03420311,2021-04-07 12:12:48,660032837
BNBUSDT,29662298380,SELL,3.12018,0.03274740,2021-04-08 06:27:53,660032837
ETHUSDT,8389765494967385314,SELL,1.19784,0.03508192,2021-04-06 18:51:40,660032837
ETHUSDT,8389765494998970558,SELL,1.09578,0.03464143,2021-04-08 19:00:03,660032837
BNBUSDT,29656247304,BUY,0.0,0.03224931,2021-04-07 13:49:59,660032837
BNBUSDT,30047392048,SELL,2.12418,0.03613874,2021-04-16 16:55:57,660032837
BNBUSDT,29964436827,BUY,0.0,0.03337728,2021-04-14 17:14:42,660032837
BTCUSDT,17946006575,BUY,0.0,0.03685236,2021-04-16 09:03:16,660032837
BTCUSDT,17952620129,SELL,1.56616,0.04976294,2021-04-17 05:20:15,660032837
BTCUSDT,18006168774,SELL,0.00926,0.02457194,2021-04-17 13:55:08,660032837
BTCUSDT,17868401638,SELL,0.04593,0.02499205,2021-04-14 20:59:28,660032837
BNBUSDT,30046630810,BUY,0.0,0.03626932,2021-04-16 16:51:23,660032837
ETHUSDT,8389765495426200216,BUY,0.0,0.03812967,2021-04-17 19:01:41,660032837
BTCUSDT,17777896044,SELL,3.86118,0.02502407,2021-04-13 11:17:38,660032837
BNBUSDT,30054310192,SELL,10.82031,0.04157770,2021-04-17 07:17:07,660032837
BTCUSDT,17861813059,SELL,1.8136,0.05067280,2021-04-14 19:15:57,660032837
BTCUSDT,17649202723,BUY,0.0,0.03521940,2021-04-10 23:51:07,660032837
BTCUSDT,17666968347,SELL,1.97998,0.04775119,2021-04-11 02:32:29,660032837
BNBUSDT,29976982466,SELL,0.0768,0.03340800,2021-04-16 04:46:49,660032837
ENJUSDT,3379613269,BUY,0.0,0.05900000,2021-04-17 19:01:39,660032837
ETHUSDT,8389765495056597292,SELL,3.6141,0.03564876,2021-04-10 05:58:34,660032837
BNBUSDT,29968789268,SELL,3.75024,0.03487737,2021-04-14 17:32:14,660032837
ETHUSDT,8389765495429575267,SELL,1.61786,0.03877681,2021-04-17 19:35:21,660032837
BTCUSDT,17854388446,BUY,0.0,0.03746051,2021-04-14 18:32:48,660032837
BNBUSDT,30097367463,BUY,0.0,0.03804491,2021-04-18 04:20:51,660032837
BTCUSDT,18041467962,BUY,0.0,0.07945728,2021-04-18 06:20:25,660032837
BNBUSDT,30104444642,SELL,1.8006,0.03876664,2021-04-18 06:28:17,660032837
FTMUSDT,1474966981,BUY,0.0,0.01620000,2021-04-18 11:44:42,660032837
ETHUSDT,8389765495443659421,BUY,0.0,0.07195762,2021-04-18 06:20:28,660032837
ANKRUSDT,481269900,BUY,0.0,0.06000000,2021-04-18 06:22:12,660032837
FTMUSDT,1472395649,BUY,0.0,0.00840000,2021-04-18 07:28:35,660032837
BNBUSDT,30100697091,SELL,2.2268,0.03893563,2021-04-18 04:38:17,660032837
BANDUSDT,5744256283,BUY,0.0,0.01660000,2021-04-18 19:48:39,660032837
ENJUSDT,3385054652,SELL,4.0,0.05980000,2021-04-17 21:07:26,660032837
BTCUSDT,18038074861,BUY,0.0,0.03564690,2021-04-18 03:31:02,660032837
BNBUSDT,30103741918,BUY,0.0,0.03804640,2021-04-18 06:20:20,660032837
BNBUSDT,30105264052,SELL,4.39978,0.02146742,2021-04-18 07:27:07,660032837
BNBUSDT,30105264052,SELL,3.9981,0.01951516,2021-04-18 07:27:07,660032837
ETHUSDT,8389765495439790873,BUY,0.0,0.03877389,2021-04-18 03:23:57,660032837
BNBUSDT,30101197447,SELL,-0.00057,0.03804468,2021-04-18 06:10:13,660032837
ETHUSDT,8389765495497744480,SELL,9.68678,0.22533776,2021-04-19 01:51:24,660032837
FTMUSDT,1470340306,BUY,0.0,0.00529200,2021-04-18 03:38:39,660032837
FTMUSDT,1470340306,BUY,0.0,0.00450800,2021-04-18 03:38:39,660032837
BNBUSDT,30104786161,SELL,2.54142,0.03864000,2021-04-18 06:46:17,660032837
ANKRUSDT,509920338,SELL,22.268,0.12890720,2021-04-18 07:25:41,660032837
BNBUSDT,30104628586,BUY,0.0,0.03762343,2021-04-18 06:34:26,660032837
ETHUSDT,8389765495430774352,SELL,-0.001,0.01859943,2021-04-17 20:59:47,660032837
BANDUSDT,5747916465,SELL,2.6015,0.03424060,2021-04-19 02:18:54,660032837
ETHUSDT,8389765495430774352,SELL,-0.00063,0.01952958,2021-04-17 20:59:47,660032837
BNBUSDT,30104547560,SELL,-0.025,0.03803640,2021-04-18 06:30:45,660032837
BANDUSDT,5793843256,SELL,3.30372,0.02828548,2021-04-22 09:21:36,660032837
TRXUSDT,3306161857,SELL,1.66,0.02486400,2021-04-22 09:21:51,660032837
IOTAUSDT,3007560776,SELL,0.99008,0.03838643,2021-04-22 19:46:33,660032837
BANDUSDT,5803078366,SELL,8.03904,0.06388761,2021-04-23 00:21:40,660032837
BANDUSDT,5803078366,SELL,0.33452,0.00266180,2021-04-23 00:21:40,660032837
BCHUSDT,11670962908,SELL,-0.0201,0.04223572,2021-04-23 05:16:31,660032837
BCHUSDT,11671505396,BUY,0.0,0.04136808,2021-04-23 05:23:30,660032837
ETHUSDT,8389765495751985841,BUY,0.0,0.04117881,2021-04-23 05:25:46,660032837
BNBUSDT,30170832783,SELL,0.19351,0.00199397,2021-04-19 19:10:15,660032837
IOTAUSDT,2998970368,BUY,0.0,0.01242000,2021-04-22 01:42:15,660032837
YFIIUSDT,3338276059,SELL,0.0847,0.00731388,2021-04-22 14:32:15,660032837
YFIIUSDT,3338276059,SELL,1.0974,0.09715896,2021-04-22 14:32:15,660032837
XRPUSDT,12724287265,BUY,0.0,0.02460000,2021-04-22 23:53:45,660032837
